0x002337cc2908302c7a04a07b2848038462e7e20f,27.796600000000000000
0x004431e832d97cbde72da68598128a84e695666d,29.257200000000000000
0x004a3c3d3689282a13aafca24eb4da6dfea54668,32.865200000000000000
0x0059ab1be936c6a57961394595e01cfc57154d5d,12.332400000000000000
0x008a0a12e378bfdd3295505f07d1553912bbec1a,25.000000000000000000
0x008e57eb6dbfcd530fdf0596dd66a056cd35c74e,34.750700000000000000
0x00a3d817e83273b92b288e3af9908f745ee77902,50.010000000000000000
0x00c1a9451129941bbe89a0610f5d883de5751ead,63.842200000000000000
0x00dfd5deedc928190ec5b02da930441583c1ba2b,7.556800000000000000
0x0105344f7a5a74b6113f5c4761992069f5613133,59.802600000000000000
0x012674d1c10a3c3f3c829b3e39d264376d1a849a,64.081500000000000000
0x013e8520593c7966b0339cedd9952ccc716fb196,82.217000000000000000
0x014369a98422bf4679e58e99676d98158a506e8a,35.600000000000000000
0x01503746a583d53b3d8e169d6a1015d3078139c1,32.466600000000000000
0x018b57f29ff6246cc6ee94f441b3c205804c4118,91.969900000000000000
0x01ace9fa39bff1f5b8c21713c177fbdc02e22c41,73.653400000000000000
0x01ae848cd18fe49220b33d1345f789563a3feedd,10.207200000000000000
0x01b4c46ab5f4060ee3eba0ed2ba299a0b5d0d829,14.143200000000000000
0x01c0a4b6fa232f6121ff08f94f90792da9a9ff09,15.000000000000000000
0x01db8f0e3a890934e9833a4dff18fb68a3640be2,49.763100000000000000
0x01dcae1cbee1f9a21d1e0e7752f9a6f6a70d9f65,66.457200000000000000
0x01dd6bd3923b916b14f32902e55c2a67b1560ec4,31.756100000000000000
0x01e33c774f07178706d41b4373ed19dc0c39ed19,47.324600000000000000
0x01efb8c417682e06b04781f09a112d5a5da1f8d9,34.406100000000000000
0x01f8c6d5bf2df16b54638575787582e5c6fc2756,50.416100000000000000
0x01fb7575748c082400407d961cff4fbcb378b8c3,45.316100000000000000
0x0229103142e4fc62f65bbbb3f3fefdb1e3219d59,34.551100000000000000
0x022c3ae95e53be9d912151e6764c274b760e8c2b,3.801800000000000000
0x022f0d81135c0fdd284f3e081c1d38408082fd6f,66.091000000000000000
0x02428ba99f4ab865fd672bd7f15521fc41f606d9,81.976900000000000000
0x026122654b5c91c8152fce1dcff9a8c086db6fa9,52.713100000000000000
0x026a5552d6ebe49b3d38f82028b0a58a856d1a1f,16.992900000000000000
0x0284c1d73d431b8f1ea76403a70c4695c4ca0a38,88.615000000000000000
0x02b6e4c5a6e91964da8aa9cf955e00812d45a266,50.465800000000000000
0x02b942b007bff5e97c148cc887ce9dd1524f4119,26.879000000000000000
0x02c79a649fd5747198593374a83beb612b68234a,51.095800000000000000
0x02f3b34502d4ebc5a2ad5c3426eb1027c41a879b,38.802200000000000000
0x030e63772aca122248a1edd296b290e74e33221b,79.897800000000000000
0x0325068606fd044af26968612b9f6288be484757,12.329400000000000000
0x032bccbeec10f7aa938cbbd30ee62e86ceec3452,35.067900000000000000
0x033235ad6e8eb44866139147cb4a40faa1413e53,18.150000000000000000
0x03411bc4eaa441d74608013c4165793b6589f6aa,4.658700000000000000
0x035419f8c4de5065a57fb9364f49348fa84253c9,81.347800000000000000
0x0378ab2053e2b6b7b555230112ffe0e1688e342e,81.976900000000000000
0x03979df6bcc4e631cad1b1bc30c5aa71309ee307,54.993400000000000000
0x03b7f5839128de8499dbda74711d28b30fa9e0ea,58.510400000000000000
0x03d0f9681b34bed507f84800264ed985a742fabb,36.462700000000000000
0x03ebf320495a254b928fd5fcdf0b28515ab4f867,71.300000000000000000
0x03fca6cba85778bf74ebff2416be6eb208a42314,81.348100000000000000
0x04070a9352e2b06de26a6041680b3ef6169ff41f,9.573100000000000000
0x040e2040e6afa9cd77e4e13f888b3c5b9280fdbb,0.600000000000000000
0x041c79207f224d76a4b41b632423d630293dc1ec,9.000000000000000000
0x0444f601b3b418097c6b01c88f3aacf3a4de36f3,19.000000000000000000
0x04637d3389df204396ef03913fa8d1b47d8dd8f7,10.271700000000000000
0x047698dd659fd60456085fac07ed6754ba02e7c0,98.595600000000000000
0x048ac275c7306935856c396b797d331decf5ea77,78.294400000000000000
0x048b842af1a8a2bcbebf32144b81ab84aeea7f0e,19.044100000000000000
0x049b1d2d8d373b25e70c4eb432fb815f6409c577,82.556800000000000000
0x04a7cd05cbe811da9d1d51d2e7516f6a3e7f8769,14.889800000000000000
0x04abac7799ab1775403038a40f59bb5e01f19c0e,76.559200000000000000
0x04b4f215e59b9e0ed70b73508135fa2187d3b058,9.908800000000000000
0x04b5920aecd0f64fd40c0edc8fb4de41d7ec5886,27.855300000000000000
0x04cfd6c6e277b0166bb2cc8d7ae37dff18bf06e5,39.429400000000000000
0x04d71a3d96acb42490006a06d3e0740589bc270d,60.965600000000000000
0x04f925c8b32f8483c14b625e375a23dc063becf9,45.438000000000000000
0x0509fd055426a4534934f7b61cf679064f536a0a,3.600000000000000000
0x050f8c8727756f391299475a3031e5783bc3e94e,45.000000000000000000
0x05568aa40215d5f81b7f47727f46076481ab45d6,99.900000000000000000
0x05754c10473922a3c773779ceb7a7fe3362ae63a,0.900100000000000000
0x0593deeea3ccd5ace5c79337b658244026608c45,90.523600000000000000
0x0598c4ea3e81be3b02cd2b52872a587494dde519,6.106400000000000000
0x05a2e46ba11a5823f0ea7c29d3e3d0a36a35de74,26.800000000000000000
0x05d6ab3a4ff47e17ff928e238510bdc29404af74,91.306900000000000000
0x0609331615c00d5fb6d6e92b97dfd1d8633910f3,30.848000000000000000
0x060dfc7966ae02fd01322a2ed01ce3f7b4420e4f,47.881700000000000000
0x060f648c33d7227d16c4f2b41bc95c5ffcc8e0cd,10.000000000000000000
0x06368cd3933a9cd9f3ee3617d8d704c50d8ba0fa,34.000000000000000000
0x06455c3d39f9716d72a334e3c62f32fbd3b61cca,15.500000000000000000
0x064fa2b742e5136af0215f846d1e3682910a65ca,30.445000000000000000
0x06530a831c90d2615f613617fc045cd845244682,89.250100000000000000
0x066ceb06e843aa3ef04c3a2771330be7fab4e79f,28.970000000000000000
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0.206900000000000000
0x06861186003bb5714835186fec35add7a6fa735e,4.381100000000000000
0x068df935df5816d4321b3276e202c4260981701e,19.583500000000000000
0x069bca644c3ee8c1402212acaff7cc15eb735b25,30.000500000000000000
0x06bc616c13d6f64362756bad87f530a6830465e7,47.430000000000000000
0x06c5b59b099ea8126a07212ad4ad9374876de068,9.203000000000000000
0x06e482b9ccf7609e70b34535158fc8086bea54dc,37.059300000000000000
0x0705fe8c59953bf2f12af8ef907f1cb4d9ced44f,33.333400000000000000
0x070ae3630184344c0b0b62f122c2dc9666ff2552,90.444100000000000000
